Date_start,Power_kW,Year,Month,Day,Hour,temp_C,HR,solarRad_W/m2,Weekday,Is_Weekend,Hour_sin,Hour_cos,Power_kW_lag_1h,Power_kW_lag_2h,Power_kW_lag_24h,HDH,CDH,HDH_squared,CDH_squared,CDH_Humidity,log_temp,temp_squared,holiday
2017-12-27 17:00:00,171.4788,2017,12,27,17,13.385,77.23333333333333,4.769333333333333,2,0,-0.9659258262890683,-0.25881904510252063,169.9674355,169.3447105,151.35495,2.615,0.0,6.838225000000001,0.0,0.0,2.594134676972316,13.385,True
2017-12-27 18:00:00,152.5713395,2017,12,27,18,13.793333333333337,77.59166666666667,4.180833333333333,2,0,-1.0,-1.8369701987210297e-16,171.4788,169.9674355,131.9886395,2.2066666666666634,0.0,4.869377777777763,0.0,0.0,2.6241853836492877,13.793333333333337,True
2017-12-27 19:00:00,133.9442145,2017,12,27,19,12.861666666666666,82.60833333333333,3.6183333333333327,2,0,-0.9659258262890684,0.2588190451025203,152.5713395,171.4788,118.6164395,3.1383333333333336,0.0,9.849136111111113,0.0,0.0,2.5542513112414564,12.861666666666666,True
2017-12-27 20:00:00,118.9913855,2017,12,27,20,12.82,83.48333333333333,1.6569166666666666,2,0,-0.8660254037844386,0.5000000000000001,133.9442145,152.5713395,106.7300395,3.1799999999999997,0.0,10.112399999999997,0.0,0.0,2.551006451492524,12.82,True
2017-12-27 21:00:00,99.515825,2017,12,27,21,12.954166666666666,81.66666666666667,2.1785,2,0,-0.7071067811865477,0.7071067811865474,118.9913855,133.9442145,90.644725,3.0458333333333343,0.0,9.27710069444445,0.0,0.0,2.5614174867167625,12.954166666666666,True
2017-12-27 22:00:00,94.50125,2017,12,27,22,12.8675,80.85000000000001,1.973,2,0,-0.5000000000000004,0.8660254037844384,99.515825,118.9913855,85.1713,3.1325000000000003,0.0,9.812556250000002,0.0,0.0,2.5547047525447724,12.8675,True
2017-12-27 23:00:00,93.2376645,2017,12,27,23,12.6975,81.58333333333333,2.3676666666666666,2,0,-0.25881904510252157,0.9659258262890681,94.50125,99.515825,84.8289105,3.3025,0.0,10.906506250000001,0.0,0.0,2.541405123693263,12.6975,True
2017-12-28 00:00:00,89.1735645,2017,12,28,0,12.768333333333333,80.65833333333333,2.4898333333333333,3,0,0.0,1.0,93.2376645,94.50125,85.4844105,3.2316666666666674,0.0,10.44366944444445,0.0,0.0,2.5469681473006744,12.768333333333333,True
2017-12-28 01:00:00,90.6628605,2017,12,28,1,12.805833333333332,81.70833333333333,2.6121666666666665,3,0,0.25881904510252074,0.9659258262890683,89.1735645,93.2376645,83.8565855,3.1941666666666677,0.0,10.20270069444445,0.0,0.0,2.549900796279241,12.805833333333332,True
2017-12-28 02:00:00,89.102552,2017,12,28,2,12.6675,84.14999999999999,2.6145,3,0,0.49999999999999994,0.8660254037844387,90.6628605,89.1735645,83.6542545,3.3324999999999996,0.0,11.105556249999998,0.0,0.0,2.539039658367928,12.6675,True
2017-12-28 03:00:00,89.883034,2017,12,28,3,12.653333333333334,84.175,4.5575833333333335,3,0,0.7071067811865476,0.7071067811865476,89.102552,90.6628605,82.289722,3.346666666666666,0.0,11.200177777777771,0.0,0.0,2.5379206850736176,12.653333333333334,True
2017-12-28 04:00:00,90.5090365,2017,12,28,4,12.908333333333331,80.21666666666667,3.78875,3,0,0.8660254037844386,0.5000000000000001,89.883034,89.102552,84.240927,3.0916666666666686,0.0,9.55840277777779,0.0,0.0,2.5578730976348223,12.908333333333331,True
2017-12-28 05:00:00,87.957175,2017,12,28,5,12.816666666666668,81.25833333333334,3.311666666666666,3,0,0.9659258262890683,0.25881904510252074,90.5090365,89.883034,85.1531645,3.183333333333332,0.0,10.133611111111101,0.0,0.0,2.5507464072835435,12.816666666666668,True
2017-12-28 06:00:00,98.8456855,2017,12,28,6,13.025833333333331,80.28333333333333,3.0278333333333336,3,0,1.0,6.123233995736766e-17,87.957175,90.5090365,90.04385,2.974166666666669,0.0,8.845667361111124,0.0,0.0,2.566934565119379,13.025833333333331,True
2017-12-28 07:00:00,133.2266605,2017,12,28,7,13.124166666666667,79.30833333333334,3.4684166666666667,3,0,0.9659258262890683,-0.25881904510252063,98.8456855,87.957175,125.5900855,2.8758333333333326,0.0,8.270417361111107,0.0,0.0,2.574455314398489,13.124166666666667,True
2017-12-28 08:00:00,143.9842895,2017,12,28,8,13.324166666666663,79.65833333333333,71.5,3,0,0.8660254037844387,-0.4999999999999998,133.2266605,98.8456855,138.6673105,2.675833333333337,0.0,7.160084027777796,0.0,0.0,2.5895794290093286,13.324166666666663,True
2017-12-28 09:00:00,149.5123395,2017,12,28,9,13.899166666666666,75.33333333333333,208.85833333333332,3,0,0.7071067811865476,-0.7071067811865475,143.9842895,133.2266605,150.8705355,2.100833333333334,0.0,4.413500694444447,0.0,0.0,2.6318288863010815,13.899166666666666,True
2017-12-28 10:00:00,166.8721645,2017,12,28,10,14.349166666666669,72.9,334.825,3,0,0.49999999999999994,-0.8660254037844387,149.5123395,143.9842895,163.9770395,1.6508333333333312,0.0,2.7252506944444375,0.0,0.0,2.6636918685100945,14.349166666666669,True
2017-12-28 11:00:00,163.732975,2017,12,28,11,14.8975,70.16833333333334,422.3833333333334,3,0,0.258819045102521,-0.9659258262890682,166.8721645,149.5123395,161.2967,1.1024999999999991,0.0,1.215506249999998,0.0,0.0,2.701193413638997,14.8975,True
2017-12-28 12:00:00,171.052725,2017,12,28,12,15.130833333333332,68.14,456.1166666666666,3,0,1.2246467991473532e-16,-1.0,163.732975,166.8721645,121.6863645,0.8691666666666684,0.0,0.7554506944444475,0.0,0.0,2.716734604494575,15.130833333333332,True
2017-12-28 13:00:00,163.2013645,2017,12,28,13,15.688333333333333,64.735,447.875,3,0,-0.2588190451025208,-0.9659258262890683,171.052725,163.732975,163.4889105,0.3116666666666674,0.0,0.09713611111111159,0.0,0.0,2.7529173363310737,15.688333333333333,True
2017-12-28 14:00:00,164.3047895,2017,12,28,14,16.238333333333333,60.580000000000005,319.39166666666665,3,0,-0.4999999999999997,-0.8660254037844388,163.2013645,171.052725,171.0892145,0.0,0.0,0.0,0.0,0.0,2.787374702209195,16.238333333333333,True
2017-12-28 15:00:00,169.9056,2017,12,28,15,16.2,57.61416666666667,203.6833333333333,3,0,-0.7071067811865471,-0.7071067811865479,164.3047895,163.2013645,169.3447105,0.0,0.0,0.0,0.0,0.0,2.785011242238338,16.2,True
2017-12-28 16:00:00,161.526125,2017,12,28,16,15.613333333333337,61.9775,95.435,3,0,-0.8660254037844385,-0.5000000000000004,169.9056,164.3047895,169.9674355,0.38666666666666316,0.0,0.1495111111111084,0.0,0.0,2.748125250061407,15.613333333333337,True
