Date_start,Power_kW,temp_C,HR,solarRad_W/m2
2018-11-13 22:00:00,97.810651,13.701666666666666,57.5925,2.411916666666667
2018-11-13 23:00:00,102.9517375,14.161666666666669,49.54750000000001,2.6885
2018-11-14 00:00:00,104.2793435,13.6825,44.95249999999999,2.7715
2018-11-14 01:00:00,108.1271285,13.175,43.215,2.7534166666666664
2018-11-14 02:00:00,104.758077,12.338333333333331,45.78416666666666,2.39575
2018-11-14 03:00:00,109.28496,11.625833333333333,45.775,2.5065
2018-11-14 04:00:00,102.4754075,11.05,46.615833333333335,2.26425
2018-11-14 05:00:00,104.9575675,10.576666666666666,46.8825,2.38425
2018-11-14 06:00:00,112.0841635,10.165,48.56666666666666,2.3495833333333334
2018-11-14 07:00:00,152.1197,10.203333333333331,48.123333333333335,28.565416666666664
2018-11-14 08:00:00,243.47455,10.730833333333337,45.821666666666665,170.6916666666667
2018-11-14 09:00:00,306.7038615,10.985,45.3825,328.80833333333334
2018-11-14 10:00:00,275.1642605,12.011666666666663,43.494166666666665,458.0416666666667
2018-11-14 11:00:00,322.7837135,12.895833333333334,42.62833333333334,537.2333333333332
2018-11-14 12:00:00,286.1862745,14.419166666666667,39.49666666666667,558.5416666666666
2018-11-14 13:00:00,306.609251,15.865,35.07583333333333,522.0083333333333
2018-11-14 14:00:00,302.0544,16.550833333333333,31.39,428.3
2018-11-14 15:00:00,340.4682295,16.815,29.444166666666664,287.64166666666665
2018-11-14 16:00:00,329.422836,16.683333333333334,30.08083333333333,123.31416666666668
2018-11-14 17:00:00,272.2000895,15.854166666666666,32.55416666666667,10.37375
2018-11-14 18:00:00,234.8046885,15.495,34.612500000000004,3.2095
2018-11-14 19:00:00,197.7689385,15.120833333333332,34.94416666666667,2.8426666666666667
2018-11-14 20:00:00,150.207825,15.004166666666668,32.32333333333333,2.879583333333333
2018-11-14 21:00:00,123.6069795,14.670833333333334,32.219166666666666,2.919
2018-11-14 22:00:00,114.16188,14.116666666666667,34.33583333333333,2.85925
2018-11-14 23:00:00,110.84505,13.4325,39.06333333333333,2.469583333333333
2018-11-15 00:00:00,109.30244,12.0825,61.565,2.27325
